Segment 0,Segment 1,Segment 2,Segment 3,Segment 4,Segment 5,Segment 6,Segment 7,Segment 8,Segment 9,Segment 10,Segment 11,Segment 12,Segment 13,Segment 14,Segment 15,Segment 16,Segment 17,Segment 18,Segment 19,Segment 20,Segment 21,Segment 22,Segment 23,Segment 24,Segment 25,Segment 26,Segment 27,Segment 28,Segment 29,Segment 30,Segment 31,Segment 32,Segment 33,Segment 34,Segment 35,Segment 36,Segment 37,Segment 38,Segment 39,Segment 40,Segment 41,Segment 42,Segment 43,Segment 44,Segment 45,Segment 46,Segment 47
3072.097828134606,-508.0850831029724,23.60850932698204,-823.8624203567286,-526.0366870841059,1315.164990242388,-1086.5184793633111,-674.4281833042431,-7.669884512642768,983.1084960931954,1466.9371902888035,-547.0114333621354,-1137.219902102334,-674.4581209983797,-272.73599806661514,1089.1205842518614,-941.1049147342828,-234.34207557736377,1698.2945352749011,-960.201716302356,-536.8526365690972,-97.80185610572586,1405.4743217875396,-741.584125054176,427.3396440370117,-1089.8189464315374,-151.54087646426166,720.837155688163,-675.5549232521827,853.5795456080452,-999.6250345261224,-544.6297600728068,128.44057145408465,1541.6153763874745,-911.4058182921358,-726.126900734032,-76.83213494643765,1246.4771683660792,-409.8433971780567,-626.2517328355143,-311.5736279623017,599.2921660781476,845.9068872797933,-414.12359791321234,-108.2665359656932,1324.9192866315743,-949.406409501006,-212.31119618553885
3230.961605222968,-523.4832594209146,-16.71904817343372,-722.5861753010596,-552.2322245122417,1272.3652891667148,-1090.5706242396373,-690.3515052400652,-49.815665224754646,889.5951724528877,1559.7373079574656,-409.0935805354036,-1154.701629232644,-682.3123517531036,-304.15548985918764,1003.1047437056455,-958.6182549856844,-261.8572381823077,1706.498021172927,-966.3006788589076,-549.6680109501569,-131.1998854767062,1393.632987856244,-760.7510474838639,348.23488326712703,-1090.0474154247229,-184.8185059084745,866.6259063416695,-688.0799458897104,763.7512934585598,-936.0385643725843,-560.0929268092824,88.2058500703899,1547.800893771363,-817.6639268850895,-747.3659389164873,-109.57058233583504,1154.41770305223,-277.4560338073221,-638.8642513976608,-342.4074204394864,520.9747940571547,1002.3154272479004,-435.9426168795121,-136.0364807647341,1321.3242310791754,-977.2705292558215,-251.42364807829827
3366.814777499081,-540.3189881228712,-54.74117322133216,-608.0185999195708,-576.3433948426863,1219.6491706066336,-1085.0597865193708,-704.834211666215,-90.5077393993338,797.534778496154,1635.048576498308,-259.8852261091878,-1164.661448033542,-691.9781707492107,-334.9962004619286,915.1086221072306,-970.4194383067602,-288.6411042948826,1697.3494476856029,-965.1115762800029,-561.3984294137822,-163.73751192140745,1367.5042998445444,-782.0432137403228,275.15545744744486,-1080.5048798752457,-217.55009369380292,1001.8270590527218,-699.487167401902,676.0627829807976,-858.134028878607,-574.8909535956986,50.32409588726007,1537.054118757318,-709.1901590245129,-770.5201546253012,-141.73830332520916,1061.803942762047,-134.36673648362637,-651.2976252438641,-372.86925786688056,447.4710902196383,1149.1155558064982,-459.1896253868017,-161.59715037699422,1303.1531371764006,-1005.4625963310197,-289.9627223837175
3478.7292166592392,-558.3347556883219,-90.9610009204372,-481.2329775120517,-598.2943770542909,1158.630182803524,-1068.6276287784583,-718.1525295971421,-130.10170659564935,708.0358523232047,1692.2397708014737,-101.35421926970088,-1165.5986064035822,-703.6752383059171,-365.11910685622325,826.7099841326434,-975.0939734639632,-314.66420949951123,1671.8767249239356,-955.4809620273788,-572.3116482770822,-195.7217546189421,1328.4668544644508,-805.3604956022737,208.2709851133391,-1059.858014793135,-249.89178549497927,1124.2226343772882,-710.1249624553676,591.589732189065,-765.9701526968539,-589.339271331548,14.329214530485508,1510.502070302538,-586.7447644715339,-795.8283265664879,-173.43989181696065,970.0825014653558,17.53074530558356,-664.0013284180626,-402.862860999204,378.8928737713547,1283.844153792559,-483.4114934738049,-184.44905838335305,1271.58127216529,-1033.0758908614994,-327.7682784650144
3566.1263059547277,-577.1560740030782,-125.8352725137436,-343.6768463634732,-618.0756101436502,1090.9672572024313,-1040.0595789336824,-730.636207173994,-168.8867584840004,621.9902443942672,1731.095726439114,64.21172251163132,-1156.0762313587109,-717.52669643146,-394.3556345618546,739.3072104358363,-971.2317169924836,-339.8573524136342,1631.3978726931964,-936.3420592821104,-582.7219572857938,-227.37701638968545,1278.0920204210893,-830.459606984304,147.5512638187719,-1026.9349814826144,-281.9218992472299,1231.912156113216,-720.387855339291,511.1766108582401,-659.9779900633791,-603.7811732579811,-20.21218808705038,1469.548598005753,-451.4936707767964,-823.4409824531043,-204.70361628678307,880.4938050310458,176.0324222815534,-677.4306761872002,-432.2517803104064,315.1767061437374,1404.3345307022448,-508.0045959733778,-204.06750674820557,1228.010091767451,-1059.041795444081,-364.6318635642832
3628.792582019508,-596.2894005740576,-159.75913653034547,-197.14583689678983,-635.7485436295763,1018.314499391034,-998.3387518202472,-742.6591960387088,-207.07721424715464,540.0708378518005,1751.80517260589,234.26290072808348,-1134.7762789756764,-733.5399742172948,-422.5207927215825,654.0960377168659,-957.4759316002212,-364.12521323894464,1577.4694642209845,-906.759742355696,-592.9794316259778,-258.8422728078384,1218.0870135928278,-856.9433114495195,92.79108660330962,-980.7804014268804,-313.64585854054565,1323.3631198061198,-730.7036255536204,435.4351728489378,-540.9736445400581,-618.5732371166633,-53.68465048776807,1415.8187196946903,-304.9966694173773,-853.4022818955708,-235.48986094581952,794.0556867052164,338.680339635734,-692.0267872035087,-460.8738778043312,256.1094426178665,1508.7756921252976,-532.2190875666105,-219.9330711511197,1174.0138076037229,-1082.1485512748975,-400.3131529159419
3666.885161885773,-615.1242306980974,-193.05521240317856,-43.74348773288548,-651.4475532654716,942.2746892630786,-942.69757782614,-754.6276730233516,-244.8085798913644,462.7367127578396,1754.9357170789856,406.0569225748183,-1100.5552107361182,-751.5902200287885,-449.4267033199386,572.0550927978082,-932.575481378027,-387.36071778314624,1511.8307244667835,-865.9750679523345,-603.4567881909311,-290.1725768037897,1150.2371866090348,-884.2537730200745,43.6383747488888,-920.7069461535452,-345.00399262092526,1397.447446323197,-741.5178007572823,364.7510878895612,-410.1573008888869,-634.0686415462843,-86.4115028765193,1351.0994048550772,-149.17997929767327,-885.6333156724593,-265.7025923028136,711.5557964710595,502.8302263715684,-708.1948422526007,-488.5564365212961,201.35646900799128,1595.7577660143374,-555.1687827668597,-231.5630271279972,1111.2835372276004,-1101.0672315742531,-434.5573822197992
3680.926423405748,-632.9397566067256,-225.96691849049617,114.1717715879259,-665.3789855992989,864.3578681044153,-872.6647919751293,-766.9655779356895,-282.13792833049047,390.2450000555572,1741.397620258948,576.7367104960168,-1052.4982368549397,-771.407287821324,-474.89602436394017,493.9400229405424,-895.4383315841217,-409.4594990015973,1436.345411508145,-813.4474677381338,-614.5341800013595,-321.3445129991585,1076.3495659835812,-911.6708297287398,-0.375641302418522,-846.341066839519,-375.8816310851506,1453.4629482238006,-753.2758067031571,299.2978040005317,-269.0976755509631,-650.5987810721288,-118.64643758155476,1277.279088257082,13.70646052889374,-919.9174615933628,-295.20316715002326,633.5524408351758,665.7278057382382,-726.2812091871984,-515.1312352440235,150.49139490914027,1664.3022022268667,-575.8468973684143,-238.54228627618264,1041.5711708874935,-1114.3847637408353,-467.1130402637119
3671.787987827558,-648.9163530782656,-258.6559134052472,274.050601630712,-677.8173624933908,785.9461185536143,-788.1053886531173,-780.0979227108678,-319.04823207179425,322.6684865000773,1712.3983527337773,743.4140714983778,-989.9697983239298,-792.5671421878899,-498.7747905799669,420.2857213819602,-845.184250178156,-430.33383974310937,1352.9435310412264,-748.8925969220663,-626.582322053376,-352.2651209412936,998.1994863849176,-938.315889092082,-39.80543375349858,-757.6604232874107,-406.1209126683045,1491.1395411889575,-766.4031471395142,239.05653750143705,-119.70170109147516,-668.4536895857105,-150.56897790265495,1196.2880547841462,181.1457794185964,-955.8884875481634,-323.82573858236225,560.3831986098921,824.590565225548,-746.5501306663955,-540.448964738696,103.02602074192336,1713.8761205466867,-593.1477147940859,-240.5523935128779,966.6349604369776,-1120.643533480927,-497.7491195838084
3640.664596640479,-662.1519878500925,-291.20336922670526,433.2252445232236,-689.0988326474899,708.2653453789857,-689.2512266436373,-794.4322086791166,-355.45614643860586,259.9178845298075,1669.390164678788,903.2553380874552,-912.657884771798,-814.4884440706178,-520.9442269337384,351.41589067713323,-781.1944100576682,-449.9255159332986,1263.5647937390415,-672.3138103641032,-639.9443934564752,-382.7837128972093,917.4819448573336,-963.1620156850004,-75.26054907127845,-655.02074335192,-435.5337421419277,1510.6306053899184,-781.284095107785,183.8411212843745,35.82995733242627,-687.8618898342519,-182.28369329549992,1110.0416296817934,350.42303529036263,-993.0221327874536,-351.39349215862904,492.1804247237736,976.6914819783916,-769.1607948088014,-564.3924149239479,58.43947890168952,1744.3909307229856,-605.8940203763625,-237.3971785799456,888.1886441598249,-1118.386779769134,-526.2712690709417
3589.038954487444,-671.6834720164973,-323.6146904722912,588.9876217505799,-699.6120030342861,632.3645538557109,-576.7201933410923,-810.3383748069331,-391.2226421869204,201.76757677140588,1614.013010005707,1053.5654576728252,-820.6098267643204,-836.4349368483252,-541.3311275166934,287.4589801025296,-703.1554897222051,-468.21699727936686,1170.1055351759828,-584.0253278312063,-654.9172066613665,-412.7059398412563,835.7690375970191,-985.0506041048756,-107.37639202095774,-539.1701596121643,-463.9153572944402,1512.4905103103442,-798.2394859416512,133.32635050207836,195.0601578510744,-708.9703875295232,-213.8229009987377,1020.387859214918,518.7034041798942,-1030.6319134488824,-377.7349547514962,428.8925629437914,1119.441095141622,-794.1457171892488,-586.8879227114793,16.205563877661753,1756.1860377176508,-612.869905239243,-229.02375918925568,807.8556776744548,-1106.2086499622617,-552.5362511754373
3518.639006937372,-676.5122635375719,-355.82721507156475,738.6698357829804,-709.7863219863315,559.1028123183465,-451.5222128080128,-828.1277910602157,-426.165823468508,147.88358980408705,1548.0351749098234,1191.8669823266775,-714.257377082712,-857.5240736806289,-559.916431391965,228.36937721465745,-611.095887913029,-485.24050432799095,1074.3705902130494,-484.6653671927753,-671.7321777044946,-441.8094080804146,754.4745549840711,-1002.7148083486776,-136.7873278969121,-411.249530608003,-491.0580028740677,1497.639835896927,-817.5043056692647,87.07844662992669,355.3831675247891,-731.825613488024,-245.15250408579072,929.061091513761,683.1163779076154,-1067.8698765384706,-402.69966037579394,370.31004487253176,1250.4644207868666,-821.3914423336493,-607.9146335224369,-24.18259386196611,1749.9990394879717,-612.8582850781826,-215.5377586899492,727.1298561962961,-1082.8074451072946,-576.4641742417556
3431.389422588621,-675.6343205651157,-387.7203820784046,879.7237395377392,-720.0782211458679,489.1437885708191,-315.0509036498392,-848.0319053688663,-460.07523963537386,97.8525505795292,1473.2938744674448,1315.9706957577057,-594.4292166158252,-876.7421168676096,-576.7416651731367,173.9526279394643,-505.4118215872009,-501.0844705609501,978.0313603479444,-375.1978728428718,-690.5366740567022,-469.86011807295495,674.8265030692281,-1014.8096356978222,-164.10283959233567,-272.7778495128743,-516.7642473410759,1467.3202345984257,-839.2058604701906,44.58630808831399,514.1004024893899,-756.3561770584078,-276.1805401666672,837.6425763569096,840.8422750812774,-1103.732961141821,-426.17252279168514,316.0944608491736,1367.669514040527,-850.6226108205251,-627.5111946146396,-63.1911965470352,1726.924298742994,-604.6822146882868,-197.21182641704897,647.3432978597143,-1047.040265543259,-598.0480450035325
3329.3592448981985,-668.0732780641368,-419.12782184533273,1009.7962798630352,-730.9552592182242,422.9574757313735,-169.06034049560654,-870.1812453590263,-492.7270050304355,51.21043196502382,1391.6379180790598,1424.0350862435653,-462.3494853758546,-892.9657052374331,-591.9129597006335,123.89340592884164,-386.8813754589869,-515.8970211020642,882.5910444897571,-256.9019374078543,-711.3763593192817,-496.62898750872085,597.847999186009,-1019.9483170527544,-189.88729506558863,-125.6225508798652,-540.8595204089382,1423.0411724847334,-863.3433880857166,5.292316452080738,668.5007830755364,-782.3583218866446,-306.7679515091584,747.5289015101026,989.1972350066836,-1137.075512722116,-448.08634449764094,265.80965088679136,1469.3049722505466,-881.3904243914902,-645.7795663772184,-101.22830549640562,1688.362112101699,-587.2488154703925,-174.48683076178392,569.6424227718538,-997.9769883225198,-617.3602663433346
3214.7077669924474,-652.9160008817589,-449.8508126559281,1126.7975428736363,-742.8785504742281,360.82847930505386,-15.627115101687654,-894.5855608296108,-523.8990753853752,7.469996166437409,1304.8743196784471,1514.6124924972632,-319.6215308843077,-904.9896332251972,-605.6023885343675,77.78495145525193,-256.6650135408888,-529.8861590827192,789.3577270046126,-131.34858415840733,-734.1791941137574,-521.907735650667,524.3466655208126,-1016.7442469465308,-214.64369698835725,28.04469241494528,-563.2034949343796,1366.5209614283503,-889.7700261810902,-31.378392150629608,815.9422066075116,-809.4849647427552,-336.74103745081766,659.908776939581,1125.7129748776715,-1166.6283336888594,-468.4319775094648,218.95338129530572,1554.0042992099595,-913.0664715216632,-662.8857104863581,-138.630563707276,1635.9609088047375,-559.5943817552784,-147.96542598148713,494.9722205072352,-934.9512950851096,-634.5557906886957
3089.630663604899,-629.3493593035246,-479.6725486051532,1228.9588186337178,-756.2838098900129,302.8700309783593,142.90131680875191,-921.1159632529616,-553.3860851143772,-33.85401329144909,1214.7204552337496,1586.6804633431227,-168.19675254350264,-911.560322792185,-618.0464235557089,35.158750504204185,-116.29163430141504,-543.3164476898677,699.4257307956057,-0.3652109515479946,-758.7417848082479,-545.5234488297352,454.9123282037824,-1003.857459041002,-238.80160729157635,185.80528869452348,-583.699986131204,1299.624553799568,-918.1780814866788,-65.9911146882999,953.9306070245516,-837.2391454022877,-365.90501720178287,575.7483729937521,1248.2079326120793,-1191.0244402262824,-487.2657374169752,174.9883435930119,1620.8157583750856,-944.8427503321648,-679.0569936150719,-175.65427803372776,1571.554994484733,-520.9290076266401,-118.39805988242024,424.0687634516288,-857.6063465114006,-649.8717294284905
2956.308293452919,-596.6968901484263,-508.37267392507147,1314.8785317455822,-771.5614082789897,249.04273306479317,303.9702381387064,-949.4899682675482,-581.0132158842849,-73.22271025555426,1122.763060781306,1639.6576267252583,-10.329159256790293,-911.4142053924592,-629.5413612019463,-4.486680399150752,32.37007451422649,-556.5020885183355,613.6653442471392,134.01134483489923,-784.7187900940999,-567.3512196041563,389.9225316267711,-980.0442823287768,-262.7092711007459,345.06201365878775,-602.3050932650846,1224.3005266802063,-948.0885420967982,-99.07797267566814,1080.193256713477,-864.9726198288212,-394.0581182450369,495.7851218441264,1354.8469551432634,-1208.831433802146,-504.713755790492,133.3713317642774,1669.2170752925365,-975.7385488325216,-694.5762348648337,-212.47085776417023,1497.1003282799472,-470.6788978751612,-86.66187049403672,357.45960836750623,-765.9326895940113,-663.6233126857348
2816.8578734933258,-554.453860165596,-535.741558118853,1383.5545116248277,-789.0359048766247,199.17692678722355,464.8907547317884,-979.2603703592264,-606.6486330674437,-111.05452737072544,1030.425031142329,1673.4041051331976,151.4829962107476,-903.3199757981882,-640.4356436830769,-41.65890765051033,187.1544820004707,-569.7964213978822,532.7207229860351,269.5915171365732,-811.6160941213136,-587.3243518911219,329.5551087515909,-944.20852500894,-286.62981287930626,503.1154675460037,-619.0333610181441,1142.5195472663822,-978.845736672842,-131.1180689264069,1192.7433459289011,-891.8901932557554,-421.0056126060615,420.5296107699031,1444.187373854149,-1218.59009247592,-520.9730371694721,93.57961377255477,1699.1150572523,-1004.614621018628,-709.7724260932642,-249.1664540610469,1414.6107023427874,-408.5244158098756,-53.73329141878752,295.47144617487254,-660.2961049463479,-676.1961902707989
2673.290941957154,-502.31915338499977,-561.593814433605,1434.401754625137,-808.9456074636034,152.99752069519118,622.9193265599127,-1009.808868504402,-630.2140871460834,-147.71069776240836,938.9406339373404,1688.2071959396687,314.5664327424293,-886.123442141043,-651.1190842921012,-76.84744015745952,345.65479217817006,-583.5780038009074,457.015466563017,404.0973093565454,-838.7884280366834,-605.441743446237,273.8068182714866,-895.4522729183707,-310.7412474516511,657.2454294965385,-633.961786012769,1056.2163991352334,-1009.6179606947688,-162.52179142946423,1289.9334044003222,-917.0602186954168,-446.5732484331135,350.27493918187565,1515.2100746539184,-1218.85845347244,-536.3090684136856,55.13370348131468,1710.830846356685,-1030.1948404773796,-725.0082668413658,-285.74551019649886,1326.0965002120245,-334.4318976145859,-20.65552231578226,238.24412095118075,-541.4533670578946,-688.0351620205163
2527.4771961085967,-440.22237527642216,-585.7806011547748,1467.2555132343666,-831.4227939074297,110.15011153499692,775.3403266738123,-1040.3453079736487,-651.6933309030914,-183.4849608296076,849.3394060297964,1684.7536206559514,476.1502058858431,-858.7934844567765,-662.009105920412,-110.50301038758028,505.289742595825,-598.2335671409863,386.7650985753843,535.2315127576934,-865.4420631233993,-621.7721843228425,222.51687816003576,-833.1241859511733,-335.13994332328286,804.7935650260453,-647.2315356766948,967.2373751910386,-1039.404755738727,-193.6194749971505,1370.4957540635917,-939.431483794303,-470.6195652680968,285.1126867637012,1567.3349570284092,-1208.2603093945922,-551.0499139846363,17.615948686587522,1705.072086347336,-1051.095231695538,-740.6647772730619,-322.13781779497185,1233.5079610428288,-248.6773458932856,11.497700513547253,185.7499525777842,-410.5543079311622,-699.6295234087277
2381.1154426767475,-368.3446180437684,-608.2002894252656,1482.3601938538272,-856.4753050207509,70.22727464260952,919.5480363064868,-1069.9132966483046,-671.1380522753781,-218.5975108756308,762.4386604859701,1664.0901144776112,633.4480284631227,-820.467454257433,-673.5342176079884,-143.02077111387084,663.378558304209,-614.1382913648686,321.9954555939217,660.748851122474,-890.6431032441889,-636.4554350122157,175.3941010005465,-756.8630509640146,-359.84709672381626,943.243897958042,-659.0472803653395,877.2945223656393,-1067.0513420285597,-224.6544708315662,1433.5688503264305,-957.8564782899866,-493.0466356634053,224.9544556613119,1600.4209275381295,-1185.5366930172218,-565.5768234408877,-19.315432441815396,1682.8937452775835,-1065.8599832619002,-757.1233784777786,-358.20858137286586,1138.6845841057725,-151.86031695276685,41.66039670089626,137.81716972006163,-269.1291390675026,-711.4953113541472
2235.7120586471897,-287.13147408855275,-628.8071305570126,1480.3451204366304,-883.9702779370758,32.79398831086368,1053.124532441671,-1097.40278710253,-688.6710699981951,-253.1930385354714,678.8442131530179,1627.5744679874967,783.7420392836784,-770.4942097724985,-686.1150833724153,-174.7277187390415,817.2209913886686,-631.6339850811721,262.5658271094782,778.5259137814325,-913.33176938459,-649.7000634695994,132.04627597288842,-666.6343265162907,-384.8177215054096,1070.2976343562611,-669.6740663468673,787.9278702583033,-1091.2704704806629,-255.78052463862875,1478.709042032771,-971.1207800701768,-513.8088405141739,169.55781223388567,1614.7512453695567,-1149.5985990939907,-580.3114779390214,-55.91702366556687,1645.6496822299223,-1073.003743816642,-774.7459522112497,-393.7709244016655,1043.3119837679628,-44.90664215135862,68.81294713649899,94.15619327284368,-119.06067667859088,-724.1548369094659
